tanggal,kandang,lokasi,umur_hari,populasi_awal,populasi_akhir,mortalitas,suhu_c,kelembaban,wqi,aqi,berat_rata_kg,total_pakan_kg,fcr,performa
2025-02-21,K083,E,33,7130,6956,174,30.9,74.0,89.6,107.1,1.97,24.38,1.78,Sedang
2025-06-12,K024,B,32,3589,3495,94,31.0,70.3,85.5,88.1,1.68,10.88,1.85,Boros
2025-12-24,K024,B,34,5402,5276,126,27.8,67.6,91.6,93.7,1.89,18.31,1.84,Boros
2025-02-24,K087,E,31,3364,3290,74,27.4,80.1,84.7,64.9,1.98,11.51,1.77,Sedang
2025-07-27,K030,B,31,5149,5029,120,29.2,68.8,74.1,77.4,1.86,16.89,1.8,Boros
2025-03-16,K027,B,34,5417,5290,127,28.5,64.1,78.2,77.4,2.06,20.73,1.9,Boros
2025-09-16,K031,B,33,7373,7207,166,27.8,72.2,71.8,102.6,1.87,22.16,1.64,Sedang
2025-12-30,K008,A,28,4356,4268,88,23.6,78.9,95.2,79.3,1.91,14.2,1.74,Sedang
2025-07-25,K054,C,35,4698,4570,128,32.0,64.7,83.6,89.1,1.76,15.26,1.9,Boros
2025-11-01,K024,B,34,7229,7040,189,30.7,77.4,81.9,108.1,1.66,22.43,1.92,Boros
2025-12-03,K060,C,30,5972,5820,152,30.4,62.1,88.3,101.6,1.72,19.54,1.95,Boros
2025-06-21,K060,C,30,6757,6575,182,32.0,61.0,75.1,87.5,1.75,21.0,1.82,Boros
2025-07-30,K070,D,31,5179,5033,146,29.6,76.7,66.9,101.7,1.34,11.83,1.76,Sedang
2025-10-02,K071,D,31,6339,6177,162,27.4,83.9,73.7,115.5,1.42,15.38,1.76,Sedang
2025-12-23,K026,B,33,7802,7624,178,29.0,66.6,72.2,100.8,1.98,26.31,1.75,Sedang
2025-12-17,K070,D,28,5962,5797,165,29.2,87.7,76.4,72.2,1.6,16.82,1.81,Boros
2025-11-02,K039,B,28,3507,3419,88,29.9,64.4,80.0,93.7,1.6,9.63,1.76,Sedang
2025-10-11,K024,B,28,6643,6467,176,31.2,71.1,76.2,102.8,1.56,17.78,1.77,Sedang
2025-07-02,K091,E,30,5706,5558,148,31.2,69.5,70.3,125.7,1.53,14.22,1.67,Sedang
2025-10-07,K062,D,28,5739,5587,152,28.3,83.0,59.7,97.3,1.56,14.38,1.65,Sedang
2025-01-03,K054,C,30,5404,5262,142,31.1,66.1,68.5,102.5,1.62,14.82,1.73,Sedang
2025-05-11,K045,C,29,4985,4843,142,31.1,68.6,71.2,133.1,1.45,12.7,1.81,Boros
2025-08-20,K037,B,35,6094,5957,137,28.7,77.5,73.4,104.4,1.95,20.08,1.73,Sedang
2025-12-02,K040,B,31,4908,4801,107,27.3,63.4,76.3,118.0,1.7,13.86,1.69,Sedang
2025-01-18,K065,D,29,5384,5233,151,30.9,77.7,66.4,102.3,1.53,14.37,1.79,Sedang
2025-09-11,K030,B,29,3472,3387,85,30.2,73.5,86.0,123.6,1.61,9.68,1.77,Sedang
2025-12-19,K001,A,31,7132,6986,146,24.7,76.1,82.6,94.5,2.06,24.85,1.73,Sedang
2025-07-06,K074,D,34,4139,4032,107,29.6,81.5,63.2,63.7,1.7,12.79,1.86,Boros
2025-07-28,K053,C,29,6591,6426,165,28.4,67.4,76.1,70.1,1.58,17.39,1.72,Sedang
2025-03-04,K035,B,29,6963,6804,159,29.8,70.1,77.6,83.7,2.12,25.5,1.76,Sedang
2025-01-11,K057,C,30,4163,4046,117,31.3,67.1,86.8,84.2,1.49,11.05,1.84,Boros
2025-08-30,K066,D,31,7685,7472,213,31.2,78.9,64.6,113.0,1.63,21.49,1.76,Sedang
2025-11-19,K095,E,28,6987,6803,184,31.0,57.2,66.8,100.0,1.71,21.31,1.83,Boros
2025-10-28,K081,E,28,5939,5785,154,30.9,78.2,80.7,98.1,1.6,16.53,1.78,Sedang
2025-03-05,K043,C,30,5093,4951,142,31.9,66.8,67.6,116.6,1.35,12.0,1.8,Sedang
2025-04-20,K090,E,35,7661,7474,187,29.9,80.8,81.5,103.4,1.88,26.68,1.9,Boros
2025-02-23,K066,D,34,3406,3310,96,31.7,80.4,64.7,102.1,1.74,10.48,1.82,Boros
2025-10-08,K027,B,29,6942,6775,167,29.0,71.8,90.4,91.9,1.84,22.58,1.81,Boros
2025-03-07,K056,C,29,4985,4848,137,32.5,75.0,75.6,112.0,1.45,13.68,1.95,Boros
2025-03-05,K082,E,32,6892,6723,169,29.9,64.3,80.5,125.6,1.4,18.18,1.93,Boros
2025-05-04,K071,D,30,4931,4792,139,30.7,82.5,74.9,97.8,1.5,12.85,1.78,Sedang
2025-11-02,K023,B,28,4703,4600,103,26.3,77.7,82.2,97.1,1.58,12.69,1.75,Sedang
2025-05-12,K006,A,31,3031,2967,64,27.0,78.3,89.8,67.4,1.99,10.56,1.79,Sedang
2025-07-11,K021,B,34,4301,4213,88,27.6,62.4,91.7,58.4,2.13,15.22,1.7,Sedang
2025-10-19,K054,C,30,6600,6420,180,32.0,66.1,75.8,99.1,1.46,17.33,1.85,Boros
2025-02-17,K056,C,29,6476,6286,190,34.4,65.0,70.1,95.9,1.49,18.95,2.02,Boros
2025-02-15,K024,B,31,7746,7559,187,28.8,66.3,89.1,91.8,1.78,24.45,1.82,Boros
2025-02-06,K060,C,28,7772,7539,233,35.0,59.6,56.7,122.2,1.68,25.37,2.0,Boros
2025-05-14,K031,B,33,7765,7582,183,29.0,71.7,78.5,88.2,1.91,25.8,1.78,Sedang
2025-05-13,K088,E,33,5323,5203,120,26.3,71.7,80.7,77.3,2.0,18.4,1.77,Sedang
2025-04-10,K045,C,35,6497,6313,184,31.0,57.9,83.0,78.2,1.62,19.68,1.92,Boros
2025-02-16,K017,A,31,6401,6261,140,25.5,73.1,84.2,77.7,1.85,21.22,1.84,Boros
2025-08-02,K054,C,32,7778,7562,216,32.4,68.0,76.4,99.3,1.86,26.31,1.87,Boros
2025-01-28,K012,A,33,3884,3801,83,26.0,77.9,88.7,70.8,2.06,14.12,1.8,Boros
2025-02-19,K009,A,35,7842,7674,168,26.9,71.3,98.5,69.5,1.94,25.85,1.73,Sedang
2025-02-12,K034,B,29,3714,3629,85,26.5,71.1,87.9,86.2,1.7,10.71,1.74,Sedang
2025-01-20,K074,D,33,6118,5950,168,31.1,73.8,73.2,91.8,1.73,20.03,1.95,Boros
2025-07-27,K038,B,33,7476,7295,181,28.3,69.1,75.1,101.9,1.81,23.54,1.78,Sedang
2025-04-04,K050,C,31,5326,5175,151,30.6,70.3,63.2,86.7,1.69,15.82,1.81,Boros
2025-01-21,K093,E,29,7698,7511,187,28.7,79.4,85.9,100.2,1.84,24.34,1.76,Sedang
2025-08-04,K081,E,35,3095,3024,71,24.4,71.3,62.9,61.2,2.02,10.69,1.75,Sedang
2025-08-29,K049,C,29,6205,6036,169,31.6,64.6,83.0,124.8,1.26,14.22,1.86,Boros
2025-04-04,K043,C,32,5773,5621,152,30.4,67.2,63.6,95.1,1.64,16.71,1.81,Boros
2025-06-27,K097,E,30,4626,4507,119,31.1,69.3,89.3,127.9,1.55,12.64,1.81,Boros
2025-07-29,K074,D,35,3751,3646,105,31.6,84.1,64.2,92.3,1.68,11.65,1.9,Boros
2025-10-05,K057,C,35,3617,3527,90,28.1,60.5,68.3,86.4,1.87,11.76,1.78,Sedang
2025-10-05,K094,E,35,6240,6094,146,28.2,73.7,74.1,109.5,1.64,17.85,1.79,Sedang
2025-09-30,K012,A,34,5650,5529,121,24.9,68.6,94.3,82.8,2.29,22.72,1.79,Sedang
2025-03-17,K026,B,28,4117,4027,90,25.3,76.4,84.3,85.1,2.0,14.29,1.78,Sedang
2025-12-31,K037,B,33,3862,3774,88,29.1,69.0,78.4,112.9,1.86,12.62,1.79,Sedang
2025-07-15,K043,C,29,4417,4304,113,29.5,76.6,88.9,88.5,1.72,12.68,1.71,Sedang
2025-12-21,K012,A,29,3709,3630,79,23.3,67.6,88.4,96.5,1.89,12.04,1.75,Sedang
2025-09-12,K099,E,35,4635,4510,125,32.1,85.3,68.7,124.1,1.57,13.17,1.85,Boros
2025-01-08,K072,D,30,7544,7354,190,28.8,72.9,63.9,110.2,1.73,21.88,1.72,Sedang
2025-03-01,K099,E,31,7651,7473,178,28.3,76.2,92.5,100.8,1.65,22.9,1.86,Boros
2025-07-29,K095,E,33,7677,7489,188,29.2,76.2,76.8,98.8,1.84,24.59,1.79,Sedang
2025-09-09,K065,D,32,5363,5202,161,33.0,86.9,70.3,120.6,1.29,13.08,1.95,Boros
2025-08-02,K015,A,33,4234,4138,96,23.5,81.4,89.9,81.1,2.04,14.84,1.76,Sedang
2025-05-03,K018,A,28,6650,6513,137,23.7,84.1,94.5,60.0,1.98,21.54,1.67,Sedang
2025-08-08,K026,B,32,3109,3041,68,26.6,66.5,84.2,105.2,1.86,9.73,1.72,Sedang
2025-03-12,K028,B,28,5325,5205,120,29.1,69.5,85.3,79.5,1.77,15.6,1.69,Sedang
2025-09-16,K004,A,32,4779,4684,95,27.7,72.6,97.3,97.8,2.08,17.16,1.76,Sedang
2025-03-25,K076,D,35,5147,5018,129,27.9,90.1,70.1,107.2,1.67,15.13,1.8,Boros
2025-04-18,K045,C,29,6828,6645,183,29.4,64.5,84.2,97.8,1.45,17.37,1.8,Sedang
2025-09-22,K008,A,28,6037,5915,122,25.5,79.1,88.0,113.4,1.77,18.69,1.78,Sedang
2025-04-11,K043,C,31,3838,3738,100,30.0,66.5,80.7,96.3,1.74,11.88,1.83,Boros
2025-04-08,K030,B,33,3467,3390,77,27.1,75.4,86.2,108.2,1.9,11.41,1.77,Sedang
2025-04-12,K011,A,35,7802,7635,167,25.9,80.2,93.8,105.2,2.06,27.49,1.75,Sedang
2025-12-31,K046,C,34,4163,4040,123,33.0,82.2,77.6,106.2,1.68,12.99,1.91,Boros
2025-10-03,K013,A,34,6499,6365,134,24.9,73.1,90.6,117.3,1.84,19.72,1.69,Sedang
2025-06-07,K059,C,34,4235,4127,108,30.0,65.0,73.1,110.0,1.64,12.55,1.86,Boros
2025-05-15,K079,D,28,4478,4359,119,28.8,85.5,74.8,129.1,1.2,9.32,1.78,Sedang
2025-08-26,K029,B,35,6909,6731,178,31.3,66.2,82.8,116.0,1.74,23.08,1.97,Boros
2025-07-28,K049,C,33,7605,7393,212,32.3,50.0,55.8,102.3,1.6,22.02,1.87,Boros
2025-04-04,K047,C,33,4071,3958,113,31.5,62.0,77.7,77.9,1.62,12.02,1.88,Boros
2025-04-24,K023,B,32,5987,5846,141,29.8,75.0,80.4,110.7,1.77,19.32,1.87,Boros
2025-07-20,K086,E,29,4254,4155,99,25.1,79.1,90.2,82.7,1.75,12.83,1.77,Sedang
2025-05-03,K012,A,29,3673,3595,78,24.2,62.9,82.0,75.6,1.94,11.64,1.67,Sedang
2025-06-09,K046,C,29,5246,5094,152,32.3,60.7,77.5,119.6,1.39,13.77,1.95,Boros
2025-02-12,K074,D,29,3625,3536,89,28.1,82.6,77.2,139.5,1.33,7.84,1.67,Sedang
2025-09-13,K046,C,33,5022,4888,134,30.1,50.6,81.9,108.9,1.55,14.54,1.92,Boros
2025-03-08,K091,E,34,7183,6988,195,32.3,75.2,62.5,116.2,1.79,23.65,1.89,Boros
2025-06-26,K007,A,35,7455,7306,149,27.8,71.0,89.0,106.9,2.08,27.38,1.8,Boros
2025-09-10,K074,D,29,4570,4450,120,29.9,83.6,59.8,97.7,1.57,11.77,1.68,Sedang
2025-04-12,K055,C,30,3612,3507,105,34.3,61.4,85.8,103.8,1.62,11.15,1.96,Boros
2025-03-16,K023,B,31,3113,3045,68,26.5,71.8,81.7,99.7,1.91,10.49,1.81,Boros
2025-09-10,K032,B,31,3197,3129,68,29.3,73.2,76.2,124.7,1.7,8.94,1.68,Sedang
2025-10-29,K089,E,31,3155,3075,80,30.1,64.5,91.1,89.6,1.8,10.03,1.81,Boros
2025-07-21,K076,D,28,3207,3118,89,30.8,79.1,70.7,92.8,1.52,8.77,1.86,Boros
2025-08-03,K062,D,33,6227,6053,174,29.9,79.5,66.4,71.2,1.54,17.0,1.82,Boros
2025-04-12,K003,A,29,5600,5487,113,26.9,70.8,84.4,90.0,2.12,19.96,1.72,Sedang
2025-08-19,K075,D,31,6264,6083,181,29.0,79.2,70.5,71.3,1.38,14.39,1.71,Sedang
2025-07-18,K047,C,28,4868,4740,128,29.9,78.0,75.6,99.3,1.87,16.1,1.82,Boros
2025-10-01,K064,D,33,4098,3978,120,30.3,86.4,82.8,93.0,1.49,11.64,1.97,Boros
2025-11-03,K031,B,29,7943,7755,188,29.2,66.1,87.1,123.8,1.54,22.3,1.87,Boros
2025-01-02,K054,C,30,7791,7577,214,32.1,72.4,78.3,109.9,1.46,20.95,1.89,Boros
2025-12-09,K096,E,28,4275,4160,115,30.5,59.3,91.6,112.4,1.38,10.59,1.85,Boros
2025-02-23,K008,A,28,5904,5785,119,25.7,71.6,91.7,90.3,2.18,21.41,1.7,Sedang
2025-11-19,K027,B,34,3880,3791,89,25.4,71.5,85.4,93.8,1.93,12.5,1.7,Sedang
2025-03-23,K083,E,32,7618,7433,185,30.9,78.5,83.6,101.7,2.11,29.0,1.85,Boros
2025-03-15,K039,B,33,4397,4290,107,29.1,70.0,83.7,103.2,1.84,14.54,1.84,Boros
2025-02-06,K025,B,33,6220,6080,140,27.6,76.9,82.3,79.0,1.86,20.73,1.83,Boros
2025-01-01,K082,E,29,3659,3571,88,29.4,60.6,82.6,107.5,1.87,12.15,1.82,Boros
2025-09-25,K027,B,29,3468,3383,85,29.6,75.7,74.5,91.9,1.63,9.98,1.82,Boros
2025-12-05,K011,A,30,3286,3216,70,23.7,77.5,76.5,79.7,1.75,9.32,1.66,Sedang
2025-01-25,K084,E,31,4697,4578,119,29.9,76.7,70.8,118.7,1.47,12.21,1.82,Boros
2025-06-25,K029,B,28,3697,3607,90,29.9,79.7,81.1,101.1,1.81,11.84,1.82,Boros
2025-01-07,K031,B,33,6829,6675,154,27.4,66.7,85.5,94.7,1.82,21.53,1.78,Sedang
2025-04-06,K078,D,30,7861,7655,206,26.2,73.4,62.4,98.1,1.49,18.69,1.64,Sedang
2025-02-11,K065,D,35,4629,4513,116,26.7,81.6,64.2,89.0,1.65,12.64,1.7,Sedang
2025-05-04,K022,B,33,7710,7539,171,27.3,62.4,75.7,100.9,2.03,27.45,1.79,Sedang
2025-04-16,K081,E,30,5156,5016,140,32.1,88.1,79.1,84.5,1.79,17.81,1.98,Boros
2025-09-01,K033,B,34,5331,5214,117,27.3,61.8,72.2,78.0,2.16,20.12,1.78,Sedang
2025-06-18,K037,B,32,3803,3713,90,30.0,80.5,83.7,79.5,1.83,12.64,1.86,Boros
2025-04-26,K007,A,28,4117,4035,82,24.7,71.0,85.6,101.6,1.89,13.06,1.71,Sedang
2025-06-01,K031,B,32,5486,5363,123,27.4,69.3,82.4,96.6,1.74,17.14,1.84,Boros
2025-09-08,K084,E,32,5099,4951,148,33.6,74.1,71.7,94.9,1.66,15.9,1.94,Boros
2025-07-10,K034,B,28,5648,5518,130,26.9,78.4,73.7,99.2,1.68,15.22,1.64,Sedang
2025-03-30,K012,A,35,7252,7097,155,25.6,75.0,90.7,109.3,2.02,26.07,1.82,Boros
2025-11-15,K031,B,35,7074,6903,171,29.7,73.0,90.4,94.5,2.04,26.89,1.91,Boros
2025-10-02,K001,A,28,4047,3965,82,25.5,90.9,92.9,82.2,2.08,14.26,1.72,Sedang
2025-03-19,K044,C,34,6526,6329,197,33.9,64.2,79.3,84.5,1.42,18.39,2.05,Boros
2025-04-29,K016,A,31,6381,6244,137,25.5,75.8,88.5,79.3,1.94,20.57,1.7,Sedang
2025-10-31,K029,B,32,3178,3106,72,28.1,66.9,90.4,104.8,1.86,10.46,1.81,Boros
2025-08-10,K093,E,31,4346,4242,104,28.4,68.7,88.0,91.6,1.61,12.1,1.77,Sedang
2025-04-07,K089,E,32,3131,3043,88,32.9,56.3,76.5,110.4,1.5,9.13,2.0,Boros
2025-02-23,K093,E,32,4885,4770,115,22.3,66.2,80.6,59.9,1.82,16.03,1.84,Boros
2025-01-19,K083,E,34,3896,3813,83,28.0,81.0,79.4,77.9,2.13,15.18,1.87,Boros
2025-01-22,K071,D,35,3140,3043,97,33.3,78.2,77.1,109.4,1.44,9.35,2.14,Boros
2025-05-23,K097,E,33,3304,3222,82,30.2,67.3,68.9,63.2,1.89,11.2,1.84,Boros
2025-09-29,K096,E,33,5304,5171,133,28.7,73.5,77.8,64.2,1.72,16.38,1.84,Boros
2025-08-06,K068,D,35,4595,4472,123,29.8,84.3,75.1,61.1,1.66,14.02,1.89,Boros
2025-06-24,K056,C,34,3994,3894,100,30.2,65.9,77.6,118.6,1.51,11.05,1.88,Boros
2025-01-18,K048,C,31,3612,3516,96,31.8,77.5,82.8,117.9,1.54,10.5,1.93,Boros
2025-07-18,K040,B,30,6357,6219,138,27.9,65.6,91.0,76.1,1.97,19.88,1.62,Sedang
2025-02-21,K075,D,31,7243,7014,229,31.7,78.0,69.4,113.8,1.2,16.11,1.91,Boros
2025-10-07,K005,A,35,7636,7474,162,24.3,83.4,92.3,104.0,2.03,25.95,1.71,Sedang
2025-03-28,K025,B,30,3741,3654,87,28.8,75.9,81.0,93.7,1.7,10.78,1.73,Sedang
2025-12-27,K051,C,32,5077,4947,130,30.1,62.7,73.8,107.7,1.68,15.09,1.82,Boros
2025-03-29,K019,A,35,6268,6131,137,26.2,78.5,86.7,116.0,1.97,22.16,1.83,Boros
2025-10-18,K041,C,32,5364,5229,135,29.9,55.7,78.7,107.4,1.82,17.36,1.82,Boros
2025-07-16,K060,C,32,4560,4448,112,29.6,77.6,76.2,124.1,1.7,13.8,1.82,Boros
2025-10-21,K066,D,31,7576,7360,216,32.0,84.7,72.9,103.4,1.52,21.44,1.91,Boros
2025-10-04,K010,A,29,3653,3579,74,24.7,75.8,82.3,85.3,2.04,12.42,1.7,Sedang
2025-02-26,K059,C,34,6692,6519,173,30.2,69.5,69.2,84.4,1.8,21.96,1.87,Boros
2025-12-10,K052,C,35,3945,3826,119,33.8,72.2,67.0,90.6,1.59,11.73,1.93,Boros
2025-08-06,K040,B,35,3715,3635,80,28.0,71.9,84.2,93.4,2.0,13.36,1.84,Boros
2025-06-08,K091,E,30,7998,7815,183,26.5,68.3,71.4,115.4,1.54,20.36,1.69,Sedang
2025-04-22,K084,E,31,3167,3093,74,23.0,73.6,96.7,100.4,1.7,9.41,1.79,Sedang
2025-12-15,K027,B,35,4817,4695,122,30.3,66.6,76.6,97.3,1.8,15.73,1.87,Boros
2025-12-04,K029,B,29,3343,3268,75,26.6,68.0,84.7,115.1,1.64,9.32,1.73,Sedang
2025-05-03,K056,C,34,4236,4137,99,28.5,65.0,62.9,90.2,1.9,13.41,1.71,Sedang
2025-11-17,K026,B,28,6995,6839,156,28.5,77.2,74.6,105.7,1.9,22.44,1.72,Sedang
2025-04-16,K052,C,33,4162,4045,117,31.9,69.1,68.3,106.8,1.53,11.76,1.9,Boros
2025-05-27,K026,B,28,5000,4891,109,26.8,70.2,77.1,69.6,2.06,16.63,1.65,Sedang
2025-03-28,K079,D,35,4456,4328,128,30.9,80.9,78.2,92.9,1.51,13.07,2.0,Boros
2025-12-03,K027,B,29,3120,3038,82,31.3,65.4,74.2,86.7,1.83,9.92,1.79,Sedang
2025-01-30,K073,D,28,5314,5176,138,27.0,79.4,78.7,100.1,1.58,14.99,1.83,Boros
2025-09-07,K073,D,32,4143,4029,114,29.5,83.9,54.9,119.9,1.45,9.7,1.66,Sedang
2025-05-29,K022,B,28,7270,7109,161,26.4,69.3,89.2,93.7,1.81,21.67,1.69,Sedang
2025-07-27,K023,B,34,5886,5757,129,27.8,74.2,81.4,93.9,2.04,21.61,1.84,Boros
2025-06-19,K081,E,28,4616,4509,107,27.4,77.6,77.9,103.4,1.72,13.69,1.77,Sedang
2025-03-12,K046,C,28,4369,4249,120,30.9,58.5,72.5,95.6,1.47,11.19,1.79,Sedang
2025-09-14,K053,C,29,4178,4053,125,33.3,57.0,74.3,105.1,1.46,11.4,1.92,Boros
2025-06-06,K043,C,31,4748,4628,120,29.3,64.0,87.9,76.8,1.62,13.76,1.84,Boros
2025-04-25,K004,A,35,5812,5696,116,23.4,78.1,92.5,80.1,2.35,21.91,1.64,Sedang
2025-03-22,K025,B,34,3916,3821,95,29.7,67.2,90.5,75.2,1.95,13.53,1.82,Boros
2025-08-05,K063,D,31,5732,5567,165,29.8,75.8,78.2,114.6,1.29,13.49,1.87,Boros
2025-02-28,K061,D,31,5858,5698,160,28.9,81.8,82.5,102.4,1.47,15.64,1.87,Boros
2025-07-16,K080,D,34,5206,5044,162,31.2,73.9,72.0,117.1,1.31,13.22,2.01,Boros
2025-02-01,K028,B,30,4410,4315,95,28.1,70.6,79.5,110.1,1.69,13.28,1.82,Boros
2025-11-28,K054,C,28,4561,4439,122,31.4,66.1,64.4,115.7,1.55,11.47,1.66,Sedang
2025-03-29,K072,D,32,7632,7444,188,28.2,83.2,72.3,80.1,1.81,23.25,1.72,Sedang
2025-01-27,K072,D,28,7315,7131,184,28.8,76.4,56.7,108.8,1.6,18.73,1.64,Sedang
2025-01-08,K093,E,29,3895,3792,103,30.9,60.1,86.7,109.3,1.67,12.38,1.96,Boros
2025-11-01,K086,E,29,3375,3296,79,27.9,76.2,85.7,89.0,1.7,9.9,1.76,Sedang
2025-03-17,K023,B,33,5248,5133,115,26.1,63.7,84.7,114.2,1.75,16.19,1.81,Boros
2025-01-24,K071,D,34,6318,6151,167,28.8,84.0,68.7,92.0,1.51,17.05,1.84,Boros
2025-09-05,K071,D,31,7434,7228,206,30.1,83.5,60.9,108.5,1.43,18.44,1.79,Sedang
2025-07-09,K058,C,30,7472,7267,205,31.2,66.3,71.6,83.5,1.66,22.8,1.89,Boros
2025-04-08,K003,A,31,6185,6060,125,24.9,69.8,93.9,102.2,2.09,20.95,1.66,Sedang
2025-01-02,K089,E,28,6649,6491,158,28.3,59.2,86.7,91.3,1.74,20.8,1.84,Boros
2025-03-28,K089,E,28,4822,4688,134,32.3,86.1,90.3,106.8,1.58,14.14,1.91,Boros
2025-02-03,K062,D,29,6035,5861,174,30.7,75.9,75.2,95.9,1.42,15.46,1.86,Boros
2025-07-25,K026,B,34,4443,4341,102,29.1,67.5,69.0,88.7,1.98,15.49,1.8,Boros
2025-08-12,K039,B,33,5265,5143,122,27.6,64.3,85.7,99.2,1.78,17.15,1.87,Boros
2025-12-03,K034,B,30,5213,5088,125,28.9,68.4,92.3,130.4,1.5,13.63,1.79,Sedang
2025-06-15,K086,E,28,4286,4160,126,34.0,76.9,76.3,103.5,1.6,12.97,1.95,Boros
2025-05-22,K049,C,35,7569,7344,225,34.1,65.3,70.7,119.2,1.58,22.46,1.93,Boros
2025-09-29,K068,D,33,7992,7769,223,30.9,81.1,61.3,85.9,1.53,21.07,1.78,Sedang
2025-01-27,K089,E,29,3210,3135,75,23.0,78.5,80.0,78.7,1.63,8.78,1.72,Sedang
2025-10-31,K062,D,33,5260,5110,150,30.5,76.4,53.0,92.8,1.36,12.4,1.78,Sedang
2025-07-09,K024,B,29,5292,5161,131,29.5,75.1,85.3,117.5,1.64,15.12,1.78,Sedang
2025-11-05,K004,A,28,4507,4417,90,25.8,75.9,80.5,98.2,1.97,15.16,1.74,Sedang
2025-12-20,K050,C,35,3868,3743,125,34.8,64.9,91.9,102.8,1.52,11.52,2.03,Boros
2025-04-05,K059,C,32,3604,3519,85,28.0,69.0,60.9,88.6,1.64,10.11,1.76,Sedang
2025-03-12,K061,D,28,4901,4760,141,30.4,68.2,80.6,117.0,1.2,11.28,1.97,Boros
2025-04-22,K055,C,29,6030,5878,152,30.3,68.0,80.5,116.3,1.64,17.7,1.83,Boros
2025-04-25,K036,B,28,5008,4892,116,27.1,67.6,78.6,86.4,1.65,13.83,1.71,Sedang
2025-11-11,K022,B,28,4007,3918,89,27.3,68.8,85.0,93.7,1.9,12.81,1.72,Sedang
2025-05-16,K009,A,32,6130,5999,131,26.1,81.9,86.5,89.2,1.83,18.68,1.7,Sedang
2025-10-16,K082,E,32,4400,4301,99,27.0,64.8,84.5,78.5,1.99,15.65,1.83,Boros
2025-07-07,K061,D,34,3675,3570,105,30.2,74.2,65.5,113.7,1.35,8.99,1.86,Boros
2025-01-06,K034,B,30,3600,3517,83,26.7,75.4,71.3,78.6,1.81,9.97,1.56,Efisien
2025-06-02,K024,B,32,4772,4661,111,27.3,68.5,85.0,107.3,1.7,14.31,1.8,Boros
2025-01-02,K005,A,28,4827,4725,102,26.6,75.3,95.7,115.3,1.79,14.76,1.75,Sedang
2025-04-03,K008,A,28,6364,6236,128,25.0,80.2,97.2,86.7,1.92,19.92,1.67,Sedang
2025-12-27,K088,E,31,4724,4617,107,25.4,70.9,70.5,87.2,1.84,14.67,1.73,Sedang
2025-08-16,K028,B,28,7705,7539,166,27.5,75.1,72.0,101.2,1.89,23.76,1.67,Sedang
2025-12-26,K077,D,31,7966,7740,226,30.6,81.5,81.3,79.5,1.44,20.98,1.88,Boros
2025-08-12,K021,B,32,6421,6269,152,31.2,63.5,78.3,109.6,1.84,21.05,1.82,Boros
2025-06-06,K100,E,33,6005,5848,157,31.0,68.6,77.5,117.0,1.75,19.19,1.88,Boros
2025-07-27,K060,C,32,4441,4322,119,31.8,65.9,80.5,77.4,2.05,17.48,1.97,Boros
2025-04-05,K033,B,33,3027,2951,76,31.4,76.9,85.2,97.6,1.99,10.75,1.83,Boros
2025-05-20,K066,D,32,4475,4358,117,29.6,72.8,64.0,103.3,1.62,12.32,1.75,Sedang
2025-08-23,K040,B,35,3705,3622,83,28.8,73.2,85.5,99.4,2.14,13.63,1.76,Sedang
2025-07-26,K037,B,31,6605,6448,157,30.1,75.6,75.2,86.5,1.8,20.9,1.8,Boros
2025-09-06,K034,B,35,6240,6079,161,30.8,62.1,87.0,96.1,1.96,23.73,1.99,Boros
2025-07-09,K010,A,34,4385,4296,89,24.7,66.4,73.2,94.6,2.17,15.71,1.69,Sedang
2025-02-24,K065,D,35,7882,7684,198,28.0,75.0,68.8,90.9,1.55,21.52,1.81,Boros
2025-04-20,K080,D,29,4731,4592,139,29.5,78.2,67.6,126.9,1.2,10.02,1.82,Boros
2025-04-27,K063,D,28,7405,7192,213,29.7,79.6,44.6,96.9,1.32,16.12,1.69,Sedang
2025-12-18,K073,D,32,6155,5981,174,30.4,81.4,77.1,101.1,1.57,18.08,1.93,Boros
2025-03-28,K036,B,28,5959,5821,138,26.0,63.5,81.6,80.7,1.74,16.74,1.65,Sedang
2025-05-09,K073,D,35,5959,5792,167,30.1,77.8,75.1,75.6,1.62,17.89,1.91,Boros
2025-09-07,K067,D,30,4437,4312,125,30.2,91.6,66.2,102.3,1.48,11.41,1.79,Sedang
2025-11-30,K093,E,35,5042,4912,130,30.2,83.1,93.2,114.9,1.72,15.79,1.87,Boros
2025-11-30,K021,B,35,5043,4937,106,28.5,74.8,73.6,105.5,2.32,18.76,1.64,Sedang
2025-07-07,K057,C,32,7197,6998,199,30.9,63.5,83.0,63.5,1.64,21.24,1.85,Boros
2025-05-12,K076,D,35,3160,3066,94,32.7,80.4,72.4,117.5,1.36,8.21,1.98,Boros
2025-11-03,K034,B,30,6710,6555,155,28.1,66.0,81.2,125.9,1.51,16.94,1.71,Sedang
2025-11-21,K054,C,31,5982,5829,153,30.3,75.5,73.2,73.5,1.75,18.72,1.84,Boros
2025-07-01,K038,B,28,6475,6320,155,26.1,67.4,91.0,79.8,1.67,17.99,1.71,Sedang
2025-07-21,K042,C,30,4577,4453,124,31.4,58.3,73.6,91.8,1.48,12.17,1.85,Boros
2025-11-06,K013,A,31,4757,4659,98,24.5,77.8,90.6,78.2,1.99,16.2,1.75,Sedang
